Student_ID,Python,Java,C++,JavaScript,HTML,CSS,React,Node.js,SQL,Database Design,Machine Learning,Deep Learning,Data Analytics,Excel,Cloud Computing,Linux,Networking,Cyber Security,Git,UI/UX Design,Career
S0528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Cloud Engineer
S0529,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0534,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0535,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0536,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0537,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0539,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0543,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0544,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0545,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,DevOps Engineer
S0546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,DevOps Engineer
S0547,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0548,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,DevOps Engineer
S0549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,DevOps Engineer
S0550,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0551,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0552,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0553,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0554,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,DevOps Engineer
S0556,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,DevOps Engineer
S0557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,DevOps Engineer
S0558,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0559,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0560,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0561,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,DevOps Engineer
S0562,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,DevOps Engineer
S0563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0564,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,DevOps Engineer
S0565,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,DevOps Engineer
S0566,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,DevOps Engineer
S0567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,DevOps Engineer
S0568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,DevOps Engineer
S0569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0570,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0571,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,DevOps Engineer
S0572,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0573,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0574,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,DevOps Engineer
S0575,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0576,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,DevOps Engineer
S0577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,DevOps Engineer
S0578,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,DevOps Engineer
S0580,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,DevOps Engineer
S0582,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,DevOps Engineer
S0583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,DevOps Engineer
S0584,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,DevOps Engineer
S0586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,DevOps Engineer
S0587,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0588,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0589,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,DevOps Engineer
S0590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,DevOps Engineer
S0591,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,DevOps Engineer
S0592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,DevOps Engineer
S0593,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,DevOps Engineer
S0595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Cyber Security Analyst
S0596,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0598,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,Cyber Security Analyst
S0599,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,Cyber Security Analyst
S0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Cyber Security Analyst
S0601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Cyber Security Analyst
S0603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Cyber Security Analyst
S0604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Cyber Security Analyst
S0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Cyber Security Analyst
S0606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Cyber Security Analyst
S0607,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0608,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Cyber Security Analyst
S0609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Cyber Security Analyst
S0610,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,Cyber Security Analyst
S0611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0612,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,Cyber Security Analyst
S0613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,Cyber Security Analyst
S0614,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,Cyber Security Analyst
S0615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Cyber Security Analyst
S0616,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,Cyber Security Analyst
S0617,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Cyber Security Analyst
S0619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Cyber Security Analyst
S0620,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,Cyber Security Analyst
S0621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,Cyber Security Analyst
S0622,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0623,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Cyber Security Analyst
S0624,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Cyber Security Analyst
S0626,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0627,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,Cyber Security Analyst
S0628,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,Cyber Security Analyst
S0629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Cyber Security Analyst
S0630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cyber Security Analyst
S0631,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0632,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Cyber Security Analyst
S0633,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,Cyber Security Analyst
S0634,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Cyber Security Analyst
S0635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Cyber Security Analyst
S0636,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,Cyber Security Analyst
S0637,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Cyber Security Analyst
S0639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Cyber Security Analyst
S0640,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Cyber Security Analyst
S0641,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,Cyber Security Analyst
S0642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0644,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Cyber Security Analyst
S0646,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0647,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0648,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,Cyber Security Analyst
S0649,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Cyber Security Analyst
S0651,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Cyber Security Analyst
S0652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Cyber Security Analyst
S0653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cyber Security Analyst
S0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,Cyber Security Analyst
S0655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Cyber Security Analyst
S0656,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Cyber Security Analyst
S0658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Cyber Security Analyst
S0659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Cyber Security Analyst
S0660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Cyber Security Analyst
S0661,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Database Administrator
S0662,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Database Administrator
S0663,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0664,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0665,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Database Administrator
S0666,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Database Administrator
S0667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,Database Administrator
S0668,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Database Administrator
S0669,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,Database Administrator
S0670,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,Database Administrator
S0671,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,Database Administrator
S0672,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,Database Administrator
S0673,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0674,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,Database Administrator
S0675,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,Database Administrator
S0676,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Database Administrator
S0677,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Database Administrator
S0678,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,Database Administrator
S0679,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,Database Administrator
S0680,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Database Administrator
S0681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Database Administrator
S0682,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,Database Administrator
S0683,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,Database Administrator
S0684,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,Database Administrator
S0685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0686,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,Database Administrator
S0687,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,Database Administrator
S0688,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,Database Administrator
S0689,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,Database Administrator
S0690,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0691,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Database Administrator
S0692,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,Database Administrator
S0693,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0694,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0695,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0696,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Database Administrator
S0697,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,Database Administrator
S0698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Database Administrator
S0699,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0700,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,Database Administrator
S0701,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Database Administrator
S0702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,Database Administrator
S0703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Database Administrator
S0704,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,Database Administrator
S0705,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,Database Administrator
S0706,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0707,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Database Administrator
S0708,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0710,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Database Administrator
S0711,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,Database Administrator
S0712,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,Database Administrator
S0713,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,Database Administrator
S0714,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,Database Administrator
S0715,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,Database Administrator
S0716,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,Database Administrator
S0717,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,Database Administrator
S0718,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Database Administrator
S0719,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,Database Administrator
S0720,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Database Administrator
S0721,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,Database Administrator
S0722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Database Administrator
S0723,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,Database Administrator
S0724,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Database Administrator
S0725,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Database Administrator
S0726,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,Database Administrator
S0727,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0728,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0730,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0731,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0732,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0733,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0734,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0737,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,UI/UX Designer
S0738,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0740,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0741,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0742,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0744,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0747,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0749,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0750,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0751,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0752,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UI/UX Designer
S0753,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,UI/UX Designer
S0754,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0755,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,UI/UX Designer
S0756,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0757,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UI/UX Designer
S0760,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0761,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0762,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0763,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,UI/UX Designer
S0764,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0765,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0766,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,UI/UX Designer
S0767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UI/UX Designer
S0768,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,UI/UX Designer
S0769,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0770,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0772,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0773,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0774,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,UI/UX Designer
S0775,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0776,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,UI/UX Designer
S0777,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,UI/UX Designer
S0778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0779,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,UI/UX Designer
S0780,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0781,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,UI/UX Designer
S0782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,UI/UX Designer
S0783,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0784,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0785,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UI/UX Designer
S0786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0787,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,UI/UX Designer
S0788,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,UI/UX Designer
S0789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,UI/UX Designer
